Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Invasão do Mundo: Batalha de Los Angeles,(2011),"
Action, Sci-Fi            ",116 min,5.7,$83.55M,"169,395",37        ,Jonathan Liebesman,":
Aaron Eckhart, 
Michelle Rodriguez, 
Bridget Moynahan, 
Ramon Rodriguez
"
Tudo pelo Poder,(2011),"
Drama, Thriller            ",101 min,7.1,$40.96M,"209,879",67        ,George Clooney,":
Paul Giamatti, 
George Clooney, 
Philip Seymour Hoffman, 
Ryan Gosling
"
Os Brutamontes,(2011),"
Comedy, Drama, Sport            ",92 min,6.8,$4.17M,"81,121",64        ,Michael Dowse,":
Seann William Scott, 
Jay Baruchel, 
Alison Pill, 
Eugene Levy
"
Água para Elefantes,(2011),"
Drama, Romance            ",120 min,6.9,$58.71M,"107,634",52        ,Francis Lawrence,":
Robert Pattinson, 
Reese Witherspoon, 
Christoph Waltz, 
Paul Schneider
"
Soul Surfer: Coragem de Viver,(2011),"
Biography, Drama, Family            ",112 min,7.0,$43.85M,"42,984",53        ,Sean McNamara,":
AnnaSophia Robb, 
Dennis Quaid, 
Helen Hunt, 
Carrie Underwood
"
Padre,(2011),"
Action, Horror, Thriller            ",87 min,5.7,$29.14M,"110,584",41        ,Scott Stewart,":
Paul Bettany, 
Cam Gigandet, 
Maggie Q, 
Karl Urban
"
O Besouro Verde,(2011),"
Action, Comedy, Crime            ",119 min,5.8,$98.78M,"150,882",39        ,Michel Gondry,":
Seth Rogen, 
Jay Chou, 
Christoph Waltz, 
Cameron Diaz
"
O Zelador Animal,(2011),"
Comedy, Family, Fantasy            ",102 min,5.2,$80.36M,"54,288",30        ,Frank Coraci,":
Kevin James, 
Rosario Dawson, 
Leslie Bibb, 
Ken Jeong
"
Tão Forte e Tão Perto,(2011),"
Adventure, Drama, Mystery            ",129 min,6.9,$31.85M,"94,650",46        ,Stephen Daldry,":
Thomas Horn, 
Tom Hanks, 
Sandra Bullock, 
Max von Sydow
"
O Retorno de Johnny English,(2011),"
Action, Adventure, Comedy            ",101 min,6.3,$8.31M,"114,354",46        ,Oliver Parker,":
Rowan Atkinson, 
Rosamund Pike, 
Dominic West, 
Roger Barclay
"
The Inbetweeners: O Filme,(2011),"
Comedy            ",97 min,6.7,$0.04M,"75,031",44        ,Ben Palmer,":
James Buckley, 
Blake Harrison, 
Joe Thomas, 
Simon Bird
"
Seita Mortal,(2011),"
Action, Crime, Horror            ",88 min,6.2,$1.10M,"60,320",50        ,Kevin Smith,":
Michael Parks, 
Melissa Leo, 
John Goodman, 
Michael Angarano
"
A Centopeia Humana 2,(2011),"
Horror            ",91 min,3.8,$0.12M,"33,821",17        ,Tom Six,":
Laurence R. Harvey, 
Ashlynn Yennie, 
Maddi Black, 
Kandace Caine
"
Larry Crowne: O Amor Está de Volta,(2011),"
Comedy, Drama, Romance            ",98 min,6.1,$35.61M,"60,529",41        ,Tom Hanks,":
Tom Hanks, 
Julia Roberts, 
Sarah Mahoney, 
Roxana Ortega
"
A Hora da Escuridão,(2011),"
Action, Adventure, Horror            ",89 min,4.9,$21.43M,"56,039",18        ,Chris Gorak,":
Emile Hirsch, 
Olivia Thirlby, 
Max Minghella, 
Rachael Taylor
"
Diário de um Jornalista Bêbado,(2011),"
Comedy, Drama            ",119 min,6.2,$13.10M,"96,245",56        ,Bruce Robinson,":
Johnny Depp, 
Giovanni Ribisi, 
Aaron Eckhart, 
Michael Rispoli
"
A Dama de Ferro,(2011),"
Biography, Drama            ",105 min,6.4,$30.02M,"98,624",54        ,Phyllida Lloyd,":
Meryl Streep, 
Jim Broadbent, 
Richard E. Grant, 
Susan Brown
"
Q,(2011),"
Drama, Romance            ",103 min,5.5,,"5,575",,Laurent Bouhnik,":
Déborah Révy, 
Hélène Zimmer, 
Gowan Didi, 
Johnny Amaro
"
O Abrigo,(2011),"
Drama, Horror, Thriller            ",121 min,7.4,$1.73M,"85,957",85        ,Jeff Nichols,":
Michael Shannon, 
Jessica Chastain, 
Shea Whigham, 
Tova Stewart
"
A Outra Terra,(2011),"
Drama, Romance, Sci-Fi            ",92 min,7.0,$1.32M,"87,579",66        ,Mike Cahill,":
Brit Marling, 
William Mapother, 
Matthew-Lee Erlbach, 
DJ Flava
"
Sem Saída,(I) (2011),"
Action, Mystery, Thriller            ",106 min,5.1,$28.09M,"73,934",25        ,John Singleton,":
Taylor Lautner, 
Lily Collins, 
Alfred Molina, 
Jake Andolina
"
Deus da Carnificina,(2011),"
Comedy, Drama            ",80 min,7.2,$2.55M,"114,283",61        ,Roman Polanski,":
Jodie Foster, 
Kate Winslet, 
Christoph Waltz, 
John C. Reilly
"
Pequenos Espiões 4,(2011),"
Action, Adventure, Comedy            ",89 min,3.5,$38.54M,"21,082",37        ,Robert Rodriguez,":
Jessica Alba, 
Jeremy Piven, 
Joel McHale, 
Rowan Blanchard
"
Aqui é o Meu Lugar,(2011),"
Comedy, Drama            ",118 min,6.7,$0.14M,"31,208",61        ,Paolo Sorrentino,":
Sean Penn, 
Frances McDormand, 
Judd Hirsch, 
Eve Hewson
"
Kung Fu Panda 2,(2011),"
Animation, Action, Adventure            ",90 min,7.2,$165.25M,"238,181",67        ,Jennifer Yuh Nelson,":
Jack Black, 
Angelina Jolie, 
Jackie Chan, 
Dustin Hoffman
"
"Arthur, o Milionário Irresistível",(I) (2011),"
Comedy, Romance            ",110 min,5.7,$33.04M,"49,658",36        ,Jason Winer,":
Russell Brand, 
Helen Mirren, 
Jennifer Garner, 
Greta Gerwig
"
