Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore
Biri beni gözlüyor,(1988),"
Drama, Thriller            ",88 min,5.6,,17,
"Daniya, jardín del harem",(1988),,96 min,6.9,,16,
Fogo e Paixão,(1988),"
Comedy            ",90 min,6.7,,48,
Human Error,(1988),"
Sci-Fi, Thriller            ",102 min,6.4,,13,
Chikan densha: Abunai futomomo,(1988),,59 min,,,,
Horses in Winter,(1988),"
Drama            ",87 min,6.5,,10,
Treno di panna,(1988),,114 min,5.1,,21,
So What,(1988),"
Drama            ",98 min,7.0,,12,
Ji wu cang jiao,(1988),"
Family, Comedy, Fantasy            ",,5.5,,25,
Agapito se mete en todo,(1988),"
Comedy            ",,,,,
Zodiac America 2: Evil Destroyer,(1988),"
Action            ",90 min,,,,
Tumi Koto Sundar,(1988),"
Romance            ",,6.2,,6,
Miss millionersha,(1988),"
Comedy            ",96 min,6.1,,24,
Mamla Porincha,(1988),"
Comedy            ",,7.2,,6,
Bez grzechu,(1988),"
Drama, Romance            ",78 min,6.1,,13,
Shaman,(1988),"
Horror, Thriller            ",88 min,3.3,,39,
Huang se gu shi,(1988),"
Romance            ",99 min,6.9,,18,
Es deli rüzgar,(1988),"
Drama            ",,3.6,,59,
Diario de invierno,(1988),"
Drama            ",104 min,5.7,,103,
Gui ma bao biao zei mei ren,(1988),"
Action            ",97 min,5.2,,25,
Tales of the Unliving and the Undead,(1988),,,,,,
Opbrud,(1988),"
Comedy, Crime, Drama            ",88 min,1.5,,12,
Ratas de vecindad,(1988),"
Action, Drama            ",90 min,,,,
Official Exterminator 4: Goddess Mission,(1988),"
Action            ",90 min,,,,
Provvisorio quasi d'amore,(1988),"
Drama            ",93 min,8.1,,9,
Strasidla z vikýre,(1988),"
Family, Fantasy            ",79 min,6.1,,56,
A másik ember,(1988),"
Drama, History, War            ",219 min,8.0,,14,
Mandala penakluk satria tar tar,(1988),,,,,,
L'imperatore di Roma,(1988),"
Drama            ",90 min,7.0,,111,
Le palanquin des larmes,(1988),"
Drama            ",100 min,7.1,,68,
Gönülden Gönüle,(1988),"
Drama            ",,4.7,,6,
Oru Muthassi Katha,(1988),"
Drama            ",,6.3,,17,
Yudda Bhoomi,(1988),"
Action, Drama            ",144 min,7.7,,96,
Permainan dibalik tirai,(1988),"
Adventure            ",88 min,4.3,,9,
3 mukha ng pag-ibig,(1988),"
Drama, Romance            ",,6.1,,8,
Surer Akashe,(1988),"
Romance            ",132 min,,,,
Bobo Cop,(1988),"
Action, Comedy            ",,7.2,,12,
Afuang,(1988),"
Action            ",102 min,7.7,,6,
Alice in Wonderland,(1988),"
Animation            ",,,,,
Shehanshah,(1988),"
Musical            ",,,,,
Jardim de Alah,(1988),"
Comedy            ",86 min,4.9,,21,
The Pursuit of Happiness,(1988),"
Drama            ",83 min,5.4,,7,
Dongalo Massacre,(1988),"
Action, Drama            ",,,,,
Sa akin pa rin ang bukas,(1988),"
Drama            ",,7.7,,13,
Les Gauloises blondes,(1988),"
Comedy            ",86 min,3.3,,39,
Lutando como Feras,(1988),"
Action            ",90 min,4.0,,5,
Jack & Jill sa Amerika,(1988),"
Comedy            ",,5.8,,14,
Captives,(1988),"
Drama, Horror            ",84 min,5.2,,52,
Chun Tao,(1988),"
Drama            ",93 min,7.2,,25,
Jungle Ki Beti,(1988),"
Adventure            ",,3.8,,8,
Bolek i Lolek na Dzikim Zachodzie,(1988),"
Animation, Adventure, Western            ",95 min,6.6,,158,
Bir bey'in oglu,(1988),"
Adventure, Romance            ",,2.1,,35,
"Buy One, Take One",(1988),"
Comedy, Romance            ",,7.2,,5,
Romance,(1988),"
Drama            ",90 min,6.8,,40,
Yi ge shi zhe dui sheng zhe de fang wen,(1988),"
Drama, Fantasy, Romance            ",105 min,7.0,,5,
Aakrant,(1988),"
Drama            ",,,,,
Padippura,(1988),,100 min,,,,
Los pilotos más locos del mundo,(1988),"
Comedy            ",81 min,5.7,,178,
Una storia importante,(1988),,,,,,
Bakayarô!: Watashi okkote masu,(1988),"
Drama, Comedy            ",93 min,5.7,,22,
Cekání na Patrika,(1988),"
Comedy, Family            ",82 min,4.0,,22,
La couleur du vent,(1988),"
Comedy, Drama            ",81 min,5.1,,15,
Il rivale,(1988),"
Drama            ",87 min,,,,
Clair-obscur,(1988),"
Drama            ",75 min,7.6,,9,
Kadina Benki,(1988),,,,,,
El Kapilari,(1988),"
Drama            ",,7.2,,13,
Around the World in Eighty Ways,(1988),"
Comedy            ",91 min,6.3,,66,
Nightslave,(1988),"
Comedy, Horror            ",76 min,4.0,,20,
The Perfect Model,(1988),"
Drama            ",89 min,5.8,,16,
Te bie shou shu shi,(1988),"
Drama            ",,5.0,,20,
Vepri suitsida,(1988),,,6.5,,14,
Brun bitter,(1988),"
Crime, Drama            ",83 min,5.6,,33,
Anjaam khuda jaane,(1988),"
Action            ",,,,,
Siyasat,(1988),"
Action            ",,5.3,,7,
Cuestión de tiempo,(1988),"
Sci-Fi            ",,7.2,,5,
Gaston en Leo in Hong Kong,(1988),"
Comedy            ",97 min,5.5,,224,
Shut,(1988),"
Drama            ",99 min,7.3,,85,
Nuoruuteni savotat,(1988),"
Drama            ",165 min,7.0,,227,
The Kill Machine,(1988),,,,,,
The Surfer,(1988),"
Action, Drama, Thriller            ",90 min,4.1,,20,
Disamistade,(1988),"
Drama            ",101 min,6.8,,20,
Trinetrudu,(1988),"
Action, Crime, Thriller            ",145 min,7.3,,59,
Eghteyal modaresa,(1988),,,5.6,,32,
Tiu ching,(1988),"
Drama            ",,6.0,,10,
Mak P 100,(1988),"
Comedy, Romance            ",106 min,4.1,,31,
Zapretnaya zona,(1988),"
Drama            ",94 min,5.6,,28,
In einem Atem,(1988),,93 min,,,,
Dolar,(1988),"
Thriller            ",,4.6,,11,
Mon cher sujet,(1988),"
Drama, Musical            ",96 min,6.9,,37,
Noche de ronda,(1988),,46 min,,,,
Siluman Teluk Gonggo,(1988),"
Action, Adventure, Fantasy            ",91 min,,,,
¿Nos traicionará el presidente?,(1988),"
Action, Crime, Drama            ",103 min,6.0,,12,
Misioni përtej detit,(1988),"
Drama            ",,7.1,,9,
Woh Mili Thi,(1988),"
Thriller            ",,,,,
Adieu je t'aime,(1988),,92 min,5.2,,25,
Abhinandana,(1988),"
Drama, Romance            ",130 min,7.5,,67,
Main Zinda Hoon,(1988),"
Drama            ",120 min,7.6,,44,
Poovum Puyalum,(1988),,,,,,
Neeku Naaku Pellanta,(1988),"
Drama            ",,6.2,,6,
Kikuchi Eri: kyonyû-zeme,(1988),"
Drama            ",68 min,,,,
Ramapir,(1988),"
Biography, Drama, History            ",,,,,
Bed Partner,(1988),"
Drama            ",72 min,,,,
Oozham,(1988),,,,,,
Kambal na kamao,(1988),"
Action            ",,,,,
Ruz-e emtehan,(1988),,,6.9,,29,
AkaTaMuS,(1988),"
Drama, Musical            ",101 min,6.9,,22,
Fall from Innocence,(1988),"
Drama            ",88 min,5.2,,10,
Janmandharam,(1988),"
Action, Comedy, Drama            ",140 min,,,,
"Misis mo, misis ko",(1988),"
Drama, Romance            ",,8.5,,32,
S.P. Sangliana,(1988),"
Crime            ",141 min,7.3,,128,
Petos,(1988),"
Crime            ",92 min,6.1,,67,
"Priklyucheniya Kventina Dorvarda, strelka korolevskoy gvardii",(1988),"
Adventure, History            ",,6.7,,58,
Da hua shen tan,(1988),"
Comedy, Crime            ",97 min,5.7,,11,
Veedu Manaivi Makkal,(1988),,,,,,
Odpadnik,(1988),"
Action, Crime            ",95 min,6.2,,6,
Remington,(1988),"
Drama            ",80 min,6.7,,25,
Deux minutes de soleil en plus,(1988),"
Drama, Crime            ",97 min,4.9,,12,
Chi dan qing,(1988),"
Action, Crime            ",95 min,6.5,,37,
Mahalakshmi Mahima,(1988),"
Drama            ",,,,,
"Kahit ako'y tupang itim, may langit din",(1988),"
Action, Drama            ",,,,,
El color escondido,(1988),"
Drama            ",87 min,4.6,,12,
A Mulher do Próximo,(1988),"
Comedy, Romance            ",84 min,6.5,,44,
Big Game,(1988),"
Action            ",93 min,,,,
Doa,(1988),"
Horror, Thriller            ",95 min,5.4,,12,
Rødtotterne og Tyrannos,(1988),"
Family, Adventure            ",73 min,5.8,,17,
Gawa na ang balang papatay sa iyo,(1988),"
Action, Drama            ",,,,,
Frühstück zu dritt,(1988),,90 min,,,,
Quisiera ser hombre,(1988),"
Action, Comedy, Crime            ",90 min,3.4,,14,
Vaatleja,(1988),"
Drama            ",91 min,6.6,,14,
Kamu onna,(1988),,102 min,5.7,,15,
La nuit avec Hortense,(1988),"
Drama            ",77 min,5.6,,8,
Ação Oculta,(1988),"
Action, War            ",82 min,3.8,,28,
Inquilabinte Putnri,(1988),,,,,,
Bir Purush,(1988),"
Action, Crime            ",145 min,6.4,,5,
Bahar,(1988),"
Romance            ",,,,,
El gran relajo mexicano,(1988),"
Comedy, Drama            ",90 min,,,,
Ferman,(1988),"
Drama, Romance            ",,,,,
Jing nu chu zheng,(1988),"
Action, Crime, Drama            ",,5.8,,13,
Ladrón,(1988),"
Crime, Drama            ",90 min,,,,
Klopka,(1988),"
Drama            ",,6.0,,8,
Kyôshû,(1988),"
Drama            ",115 min,6.5,,10,
Eden miseria,(1988),"
Drama            ",102 min,5.1,,7,
Shiv Ganga,(1988),"
Drama            ",137 min,,,,
La tempesta,(1988),,85 min,,,,
Tabataba,(1988),"
Drama            ",76 min,6.1,,32,
"Soha, sehol, senkinek!",(1988),"
Drama            ",95 min,7.4,,51,
Xue zai shao,(1988),"
Drama            ",84 min,7.5,,25,
Sagara Jalaya Madi Handuwa Oba Handa,(1988),"
Drama            ",114 min,,,,
Dziewczynka z hotelu Excelsior,(1988),"
Drama, Mystery            ",91 min,5.9,,13,
Kamen Raidaa Burakku: Kyoufu! Akumatouge no kaijinkan!,(1988),"
Action, Adventure, Drama            ",,4.7,,48,
Jawani Ka Dushman,(1988),"
Action            ",112 min,,,,
Magkano ang iyong dangal?,(1988),"
Drama            ",,,,,
Aai Pahije,(1988),"
Action, Crime, Drama            ",,6.7,,14,
Naughty Camera,(1988),,,,,,
Portion d'éternité,(1988),"
Drama, Sci-Fi            ",96 min,6.4,,41,
I giorni randagi,(1988),,92 min,5.7,,11,
Im Jahr der Schildkröte,(1988),,97 min,7.3,,31,
Khleb - imya sushchestvitelnoe,(1988),"
Drama, History, Romance            ",580 min,5.8,,156,
Un tipo duro de pelar,(1988),"
Comedy            ",,,,,
Devatha Manushya,(1988),,,8.6,,44,
Bonjour l'angoisse,(1988),"
Comedy            ",95 min,5.6,,102,
Choron Ka Badshah,(1988),,,,,,
Bardasht,(1988),,,,,,
Yaogun Qingnian,(1988),"
Drama, Music            ",85 min,5.9,,19,
Anak Sarawak,(1988),"
Drama            ",,6.8,,6,
Blanc de Chine,(1988),"
Drama            ",86 min,3.8,,16,
Dolunay,(1988),"
Drama, Mystery, Romance            ",100 min,5.3,,10,
Nakausap ko ang birhen,(1988),"
Drama            ",,,,,
Evcilik oyunu,(1988),"
Comedy, Drama, Romance            ",83 min,4.3,,14,
Le testament d'un poète juif assassiné,(1988),"
Drama            ",90 min,6.3,,15,
Bhed Bhav,(1988),"
Drama, Romance            ",123 min,,,,
Pervaya vstrecha - poslednyaya vstrecha,(1988),"
Comedy, Drama, History            ",92 min,7.3,,52,
Baby Blues,(1988),"
Comedy, Romance            ",91 min,5.5,,16,
En Uyir Kannamma,(1988),,,6.2,,11,
Ates gibi: Deniz II,(1988),"
Adventure, Drama, Romance            ",,,,,
Paadaatha Thaeneekal,(1988),,,,,,
Obywatel Piszczyk,(1988),"
Comedy            ",112 min,6.8,,161,
Les surprises de l'amour,(1988),,85 min,,,,
Felix,(I) (1988),"
Comedy            ",82 min,5.5,,24,
Chatran,(1988),"
Adventure            ",,6.8,,9,
Central camionera,(1988),,,4.2,,6,
Sti skia tou fovou,(1988),"
Drama, Mystery, Thriller            ",92 min,6.3,,22,
Hana no asuka gumi!,(1988),"
Action            ",100 min,4.8,,5,
Blue City Slammers,(1988),"
Comedy            ",,5.3,,7,
Dressed to Fire,(1988),"
Action            ",,4.2,,26,
Negatives,(1988),"
Horror            ",,5.6,,10,
Damong makamandag,(1988),"
Action            ",,,,,
Sakigake!! Otokojuku Movie,(1988),"
Animation, Action, Comedy            ",71 min,,,,
Rage of Vengeance,(1988),"
Action            ",84 min,,,,
Otoko wa tsurai yo: Torajiro sarada kinenbi,(1988),"
Comedy            ",100 min,6.4,,30,
Drugi covek,(1988),"
Drama, Thriller            ",94 min,4.3,,13,
La posta in gioco,(1988),"
Drama            ",118 min,7.2,,19,
Izgnanie iz ada,(1988),,,5.6,,7,
Fengslende dager for Christina Berg,(1988),"
Drama            ",108 min,,,,
Feng kuang de dai jia,(1989),"
Drama            ",102 min,6.9,,39,
A dokumentátor,(1988),"
Drama            ",224 min,7.4,,21,
Día de madres,(1988),,,7.2,,12,
Yakuza tosei no sutekina menmen,(1988),"
Crime            ",109 min,6.7,,9,
Mard Ka Badla,(1988),"
Action            ",,,,,
Brennende Betten,(1988),"
Comedy, Drama, Romance            ",85 min,7.1,,36,
Fred and the Nature Gang: Return of the Gopher,(1988),"
Animation, Comedy, Family            ",67 min,,,,
Jiang shi xun lian ying,(1988),"
Adventure, Comedy, Fantasy            ",93 min,,,,
Yasamak haram oldu,(1988),"
Adventure, Drama, Music            ",,,,,
Snowy Wilderness,(1988),"
Drama            ",,,,,
Aaj Ka Robin Hood,(1988),"
Drama            ",80 min,6.8,,27,
Tek basina,(1988),,,,,,
Lool,(1988),"
Comedy            ",94 min,7.4,,61,
Isabella,(1988),"
Drama            ",,6.3,,9,
Días difíciles,(1988),"
Crime, Drama            ",85 min,7.5,,13,
Dissident,(1988),"
Drama            ",111 min,3.9,,22,
Dena Paona,(1988),"
Drama            ",,,,,
Stolat në park,(1988),"
Comedy            ",,7.5,,11,
Makom L'Yad Hayam,(1988),"
Drama            ",93 min,6.2,,13,
Korogashi Ryota: Gekitotsu! Monster bus,(1988),"
Action, Comedy            ",97 min,,,,
I cammelli,(1988),"
Comedy            ",100 min,6.8,,78,
Sortis de route,(1988),"
Drama            ",93 min,7.2,,6,
Suna Chadhei,(1988),"
Drama            ",136 min,6.8,,12,
"Schodami w góre, schodami w dól",(1988),"
Drama            ",103 min,4.8,,5,
Qäm päncäräsi,(1988),"
Drama            ",134 min,8.8,,76,
Debibaran,(1988),"
Drama            ",,,,,
Normality,(1988),"
Comedy            ",,,,,
Zagon,(1988),"
Crime, Mystery            ",99 min,6.1,,30,
Das Mikroskop,(1988),"
Comedy, Drama            ",97 min,5.7,,41,
Catatan si boy 2,(1988),"
Drama            ",92 min,6.8,,25,
Abkari,(1988),"
Action, Drama            ",,5.6,,21,
Scream Test,(1988),"
Horror            ",,,,,
Juillet en septembre,(1988),"
Drama            ",96 min,5.3,,16,
Marilyn ni aitai,(1988),"
Drama, Family            ",112 min,7.0,,11,
Riding the Rails,(1988),,,,,,
Arrivederci e grazie,(1988),"
Comedy            ",98 min,6.4,,43,
Ein Treffen mit Rimbaud,(1988),"
Crime            ",87 min,6.0,,5,
Love Game wa Owaranai,(1988),,74 min,,,,
Back to Freedom,(1988),"
Adventure, Comedy, Romance            ",95 min,,,,
Oruç Reis,(1988),"
Adventure, Biography, History            ",,,,,
Los albureros,(1988),"
Comedy            ",85 min,,,,
Kan Simmittum Neram,(1988),"
Drama            ",140 min,,,,
Guhit ng palad,(1988),"
Drama, Romance            ",,,,,
Kurtlar geceyi sever,(1988),"
Adventure, Crime            ",91 min,,,,
Doore Doore Oru Koodu Kootam,(1988),"
Drama            ",,7.2,,70,
Yuan nu,(1988),"
Drama            ",106 min,7.2,,37,
Navabharata,(1988),,,,,,
Con el niño atravesado,(1988),,85 min,,,,
Stupid Cupid,(1988),"
Comedy            ",,6.7,,7,
L'enfance de l'art,(1988),"
Drama            ",107 min,5.4,,25,
Patron,(1988),"
Drama            ",,1.2,,30,
Chiari di luna,(1988),"
Comedy            ",126 min,5.4,,16,
Puso sa puso,(1988),"
Drama, Romance            ",,,,,
Abierto de 18 a 24,(1988),"
Drama            ",82 min,6.2,,8,
Aad liyantaqim,(1988),"
Horror, Mystery            ",105 min,4.4,,19,
Kanyadaan,(1988),"
Drama            ",,5.6,,5,
Una cita con el destino,(1988),"
Drama            ",,,,,
De andere kant,(1988),,,,,,
Svetlaya lichnost,(1988),"
Comedy, Musical            ",82 min,6.2,,54,
Gulyashchie lyudi,(1988),"
Drama            ",237 min,6.7,,11,
Branford Marsalis Steep,(1988),"
Music            ",90 min,,,,
Two Brothers Running,(1988),"
Comedy            ",87 min,6.0,,8,
Nahr Al-Khawf,(1988),"
Drama, Thriller            ",106 min,6.1,,35,
Summer Seductions,(1988),"
Fantasy            ",91 min,,,,
Father's Day,(1988),"
Horror, Thriller            ",,5.4,,11,
Lin tou jie,(1988),"
Drama, Fantasy            ",92 min,,,,
Xue Call ji,(1988),"
Action            ",,3.6,,5,
Lal Paan Bibi,(1988),,,4.6,,5,
Long hu zhi duo xing,(1988),"
Action, Crime, Drama            ",106 min,6.1,,9,
Into the Spider's Web,(1988),"
Family            ",79 min,,,,
Bouka,(1988),"
Drama            ",90 min,7.4,,14,
Talveh Li Et Ishteha,(1988),"
Comedy            ",93 min,5.8,,16,
Solai Kuyil,(1988),"
Romance            ",,,,,
More zacíná za vsí,(1988),"
Family            ",78 min,5.4,,7,
Gui gan chuan,(1988),"
Comedy, Horror            ",,,,,
Sahasam Cheyara Dimbhaka,(1988),"
Comedy, Crime            ",,6.7,,12,
"Yehoshua, Yehoshua",(1988),"
Comedy, Drama, Fantasy            ",87 min,7.4,,17,
Die to Win,(1988),"
Action            ",90 min,,,,
Not Since Casanova,(1988),"
Comedy            ",80 min,8.3,,15,
Pertarungan Iblis Merah,(1988),"
Action            ",85 min,,,,
"Ako mozhesh, zabravi",(1988),"
Comedy            ",84 min,7.1,,25,
Enteng the Dragon,(1988),"
Action, Comedy, Fantasy            ",,,,,
Heera Moti,(1988),"
Drama, Romance            ",,,,,
Les années sandwiches,(1988),"
Drama            ",100 min,6.9,,79,
Bahu Heba Emiti,(1988),"
Drama            ",,,,,
Akatanikitoi erastes,(1988),"
Drama            ",80 min,6.8,,46,
Lukisan Berlumur Darah,(1988),"
Horror            ",86 min,5.0,,5,
Oigye beongaeyong,(1988),"
Family, Sci-Fi, Action            ",80 min,,,,
Mukthi,(1988),"
Drama            ",142 min,7.0,,22,
Kafka la colonia penale,(1988),,,,,,
La loi sauvage,(1988),"
Drama            ",90 min,,,,
Life Classes,(1988),,117 min,6.8,,60,
Oru Vivaada Vishayam,(1988),,,,,,
Kaisha monogatari: Memories of You,(1988),"
Drama            ",99 min,6.3,,45,
Dernier cri,(1988),"
Drama            ",90 min,,,,
"Alouette, je te plumerai",(1988),"
Comedy            ",98 min,5.4,,57,
Vengador callejero,(1988),"
Crime, Drama, Thriller            ",85 min,,,,
Hüzün çemberi,(1988),"
Drama, Romance            ",88 min,,,,
Ninja: Golpe de Misericórdia,(1988),"
Action            ",90 min,3.7,,68,
Der Sommer des Falken,(1988),"
Adventure            ",106 min,7.2,,36,
Raktha Tilakam,(1988),,,6.9,,16,
Quest for Love,(1988),"
Drama            ",94 min,5.3,,15,
"Kam, pánové, kam jdete?",(1988),"
Comedy, Drama            ",84 min,6.7,,47,
Bad Boys,(1988),,,,,,
Slawna jak Sarajewo,(1988),"
War            ",98 min,5.5,,10,
Hey Joe!,(1988),"
Comedy            ",81 min,5.5,,21,
Isovia,(1988),"
Crime, Drama            ",85 min,4.2,,49,
Pua Moro Kala Thakura,(1988),"
Action, Drama            ",,6.0,,14,
Bhatakti Jawani,(1988),"
Drama            ",,,,,
Técnicas de Duelo,(1988),"
Comedy            ",97 min,7.1,,68,
El solitario indomable,(1988),"
Drama, Action, Adventure            ",90 min,4.0,,9,
Shark Operation,(1988),"
Action            ",83 min,5.4,,8,
Hostage Syndrome,(1988),"
Action            ",,,,,
Die Entfernung zwischen dir und mir und ihr,(1988),"
Drama, Romance            ",95 min,6.0,,6,
Tchanaparh depi Sasuntsi Davit,(1988),"
Drama, Family            ",83 min,5.6,,29,
Umi e,(1988),"
Adventure, Drama            ",174 min,6.3,,10,
Baby Doll,(1988),"
Thriller            ",78 min,4.9,,62,
"Fofão, a Nave sem Rumo",(1988),"
Adventure, Comedy, Family            ",80 min,6.8,,32,
Enemaced,(1988),,,,,,
Vurgun,(1988),"
Drama            ",84 min,4.0,,5,
Mahakali,(1988),"
Fantasy            ",,,,,
T4 - Hartheim 1 - Sterben und Leben im Schloß,(1988),,62 min,,,,
Aadhya Paapom,(1988),"
Romance            ",,,,,
Kizu,(1988),"
Crime            ",100 min,,,,
Rock-a-Bye Baby: Tatlo ang daddy,(1988),"
Comedy            ",,,,,
Dugo ng pusakal,(1988),"
Action            ",,,,,
Chinnabaabu,(1988),"
Drama            ",168 min,8.1,,81,
Rojet e mjegulles,(1988),"
Drama            ",104 min,6.2,,19,
Il segreto dell'uomo solitario,(1988),,,,,,
Tumayo ka't lumaban,(1988),"
Drama            ",,,,,
Dos machos que ládran no muerden,(1988),"
Comedy            ",90 min,6.8,,8,
Ang anino ni Asedillo,(1988),"
Drama            ",,1.4,,23,
Preuve d'amour,(1988),"
Thriller            ",96 min,4.2,,17,
Irisan-Irisan hati,(1988),"
Drama            ",106 min,6.9,,8,
Ai qing mi yu,(1988),"
Comedy            ",,6.3,,21,
Naan Sonnathey Sattam,(1988),,,,,,
Sarikat Sayfeya,(1988),"
Drama            ",102 min,7.6,,65,
Paravaigal Palavitham,(1988),"
Drama            ",,,,,
Smerch,(1988),"
Action            ",98 min,,,,
Viktoriya,(1988),"
Drama            ",93 min,7.0,,6,
Ballhaus Barmbek,(1988),,80 min,7.6,,8,
No hagas planes con Marga,(1988),"
Drama            ",91 min,5.8,,10,
Herdeiros do Solar the Usher,(1988),"
Comedy, Horror, Thriller            ",45 min,,,,
Suhag Chooda,(1988),"
Drama            ",128 min,,,,
Atesböcegi,(1988),"
Adventure, Drama, Romance            ",104 min,6.8,,26,
Hunting Express,(1988),"
Action            ",90 min,4.9,,46,
Mong gwai yee yuen,(1988),"
Horror            ",90 min,6.4,,7,
Fifty Fifty,(1988),"
Comedy            ",90 min,6.3,,20,
Annanagar Mudhal Theru,(1988),"
Drama            ",159 min,5.5,,6,
Contra la pared,(1988),"
Drama            ",91 min,,,,
Kanashi iro yanen,(1988),"
Action, Crime, Drama            ",102 min,5.4,,15,
King James Version,(1988),,,,,,
Os Heróis Trapalhões: Uma Aventura na Selva,(1988),"
Comedy, Family            ",90 min,4.3,,145,
Meng gui zhou,(1988),"
Horror            ",91 min,4.8,,6,
Death Bond,(1988),"
Action, Adventure, Crime            ",,5.4,,12,
Furia en la sangre,(1988),"
Action, Crime, Drama            ",,,,,
Tous les nuages sont des horloges,(1988),"
Drama            ",57 min,,,,
Enas erodios gia tin Germania,(1988),"
Comedy, Drama            ",90 min,7.2,,28,
Ambush,(1988),"
Action            ",,,,,
La diputada,(1988),"
Drama            ",,5.6,,7,
Bao gao dian yu zhang,(1988),"
Comedy            ",86 min,7.2,,14,
Jodoh boleh diatur,(1988),"
Comedy            ",,7.1,,18,
Singles,(1988),,,7.8,,8,
Detective Transex,(1988),"
Crime            ",,,,,
Süper Baba,(1988),"
Adventure, Comedy            ",120 min,,,,
Kiss Bai Kiss,(1988),"
Comedy            ",,6.5,,11,
Forced Entry,(1988),"
Comedy            ",46 min,5.2,,6,
A Place to Hide,(1988),,,,,,
"Yin jian xiang ma, Chui gu chui",(1988),"
Drama            ",77 min,,,,
Station Master,(1988),"
Drama            ",131 min,,,,
Mardangi,(1988),"
Action, Thriller            ",,,,,
Agni Sanket,(1988),"
Drama            ",,,,,
Sabangji,(1988),"
Drama            ",94 min,4.6,,7,
Donna d'ombra,(1988),,90 min,,,,
En Thangachi Padichava,(1988),"
Drama            ",120 min,,,,
Drei D,(1988),"
Comedy, Drama, Romance            ",50 min,6.8,,48,
Yau gin yuen ga,(1988),"
Drama, Family            ",,,,,
...lipotaktis,(1988),"
Drama            ",121 min,7.3,,29,
Dhinarathrangal,(1988),"
Drama            ",,6.7,,14,
Ureshi hazukashi monogatari,(1988),,89 min,5.7,,9,
Julgamento sem Justiça,(1988),"
Drama, War            ",88 min,8.3,,43,
E'ellermani: The Story of Leo and Leva,(1988),,,,,,
Aviel,(1988),,,,,,
O Espectro da Guerra,(1988),"
Musical, Drama            ",124 min,,,,
La maison de Jeanne,(1988),"
Drama, Romance, Comedy            ",85 min,6.5,,19,
Ninja Knight Brothers of Blood,(1988),"
Action            ",90 min,4.0,,40,
Xie zhi nian,(1988),"
Horror            ",,,,,
Manamagale Vaa,(1988),,134 min,,,,
Nihon junjo-den okashina futari,(1988),,110 min,,,,
San dui yuan yang yi zhang chuang,(1988),"
Comedy, Drama, Romance            ",86 min,5.5,,27,
Domingo corrales,(1988),"
Action, Adventure, Crime            ",85 min,5.5,,6,
Publikatsiya,(1988),"
Drama            ",89 min,4.8,,25,
Yolki-palki,(1988),"
Comedy            ",88 min,7.2,,66,
Ikenie tenshi,(1988),,72 min,,,,
Carnage Hall,(1988),"
Horror            ",75 min,6.7,,7,
Another Way: D-Kikan-Joho,(1988),"
Drama            ",144 min,,,,
Gai juk tiu mo,(1988),"
Comedy            ",89 min,5.3,,12,
Rampur Ki Sita,(1988),"
Action            ",,,,,
Meng guo jie,(1988),,89 min,5.5,,11,
The Devil's Friends,(1988),"
Horror            ",,5.6,,23,
Shimai ryôjoku!,(1988),,58 min,,,,
Un hombre y una mujer con suerte,(1988),"
Drama            ",,,,,
"Itara, el guardian de la muerte",(1988),"
Adventure            ",94 min,,,,
Faida,(1988),"
Crime, Drama            ",,,,,
Bee Bop highschool: Koko yotaro ondo,(1988),"
Action, Comedy            ",95 min,3.6,,13,
Vuelven los mecanicos ardientes,(1988),"
Comedy            ",85 min,,,,
Fordringsägare,(1988),"
Drama            ",118 min,5.5,,13,
El último triunfo,(1988),,90 min,,,,
Chas polnoluniya,(1988),"
Drama, History, Mystery            ",81 min,4.4,,9,
Repati Pourulu,(1988),,,6.9,,9,
Hentai SM girl,(1988),,60 min,,,,
Aoi sanmyaku '88,(1988),"
Drama            ",107 min,,,,
Istoriya odnoy bilyardnoy komandi.,(1988),"
Drama            ",95 min,5.4,,16,
Nu ci ke,(1988),"
Action            ",,,,,
Sana mahalin mo ako,(1988),"
Drama            ",,,,,
Dvoe i odna,(1988),"
Drama            ",85 min,6.9,,35,
Sunugin si Antero Castro,(1988),"
Action, Drama, War            ",,,,,
Hiatari Ryoko! Yume no Naka ni Kimi ga Ita,(1988),"
Animation, Comedy, Romance            ",67 min,5.2,,8,
Kudumba Puranam,(1988),"
Comedy, Drama, Family            ",128 min,7.1,,87,
Birds of Prey,(1988),,106 min,,,,
Amanece como puedas,(1988),,,7.4,,21,
Fat jung ching,(1988),"
Crime, Drama            ",93 min,6.3,,26,
Soltana,(1988),,,,,,
Taqatwar,(1988),"
Action            ",,,,,
Zamknac za soba drzwi,(1988),"
Action, Crime            ",85 min,6.4,,34,
Arini II,(1988),,100 min,7.1,,7,
Dangerous Stories,(1988),"
Horror, Sci-Fi            ",105 min,,,,
Eagles Law,(1988),,,,,,
Ci sha Wang Jingwei,(1988),"
Thriller            ",,,,,
L.A. Connection,(1988),"
Action            ",,,,,
Melodram,(1988),"
Romance            ",,7.2,,48,
Dheera Prathijna,(1988),,,,,,
Jacky Tyan,(1988),"
Comedy            ",,,,,
Shoot to Kill: Boy Bicol ng Angeles,(1988),"
Action            ",,,,,
Kimurake no hitobito,(1988),"
Comedy            ",113 min,6.9,,77,
"One day, isang araw",(1988),"
Comedy, Action            ",,7.2,,6,
