Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore
Bewafai,(1985),"
Drama, Romance            ",145 min,5.7,,52,
Khally balak men aqlak,(1985),"
Drama, Romance            ",,6.3,,232,
I gynaikara ap' to Kilkis,(1985),"
Comedy            ",75 min,4.6,,78,
Bhalobasa Bhalobasa,(1985),"
Romance            ",,7.7,,59,
War and Love,(1985),"
Action, Drama, Romance            ",108 min,7.5,,44,
Ta touvla,(1985),"
Comedy            ",96 min,4.8,,175,
Donga,(1985),"
Action, Drama            ",146 min,7.2,,84,
Samaya obayatelnaya i privlekatelnaya,(1985),"
Comedy, Romance            ",81 min,7.5,,"1,395",
Babu,(1985),"
Drama, Family            ",148 min,7.3,,52,
Isla,(1985),"
Drama, Romance            ",,9.0,,36,
Réquiem por un campesino español,(1985),"
Drama            ",95 min,6.6,,68,
Scout toujours...,(1985),"
Comedy            ",98 min,5.5,,736,
Tawaif,(1985),"
Comedy, Drama, Romance            ",160 min,7.0,,78,
Den kroniske uskyld,(1985),"
Drama            ",97 min,5.9,,448,
Attack of the Beast Creatures,(1985),"
Horror            ",82 min,4.2,,426,
Katma Deger Saban,(1985),"
Comedy            ",85 min,6.6,,"3,174",
Hong Kong Key Sholay,(1985),"
Action, Drama            ",175 min,3.6,,31,
Otra vuelta de tuerca,(1985),"
Horror, Thriller            ",119 min,6.3,,127,
Uyarukm Njan Nadaake,(1985),,129 min,6.8,,14,
Jaan Ki Baazi,(1985),"
Action            ",139 min,4.5,,32,
El-Keif,(1985),"
Comedy, Drama            ",118 min,8.5,,"1,468",
Westler,(1985),"
Drama            ",94 min,6.4,,338,
Kango joshiryô: Ijiwaru na yubi,(1985),"
Comedy            ",62 min,5.8,,40,
Le soulier de satin,(1985),"
Drama            ",410 min,6.6,,144,
La esclava blanca,(1985),"
Horror, Thriller            ",87 min,5.0,,43,
Saaheb,(1985),"
Drama            ",150 min,7.2,,423,
Hard Choices,(1985),"
Crime, Drama            ",90 min,6.3,,116,
Hitman - A Última Defesa,(1985),"
Action            ",88 min,2.8,,223,
La hora bruja,(1985),"
Drama, Romance            ",105 min,6.4,,145,
Sosyete Saban,(1985),"
Comedy, Drama, Family            ",92 min,7.0,,"2,729",
Le thé au harem d'Archimède,(1985),"
Drama            ",110 min,6.9,$0.02M,371,
O Segredo da Ilha das Gaivotas,(1985),"
Mystery            ",102 min,5.5,,31,
Alpha City,(1985),"
Crime, Drama, Romance            ",101 min,5.6,,79,
Num Passado Distante,(1985),"
Drama            ",90 min,4.9,,171,
Sest dana juna,(1985),"
Drama, Romance            ",90 min,6.5,,90,
Stoogemania,(1985),"
Comedy            ",83 min,3.8,,124,
Made in Brazil,(1985),"
Comedy, Sci-Fi            ",90 min,4.7,,19,
Declaratie de dragoste,(1985),"
Drama, Romance            ",95 min,7.7,,496,
Drzanje za vazduh,(1985),"
Drama, Family            ",95 min,6.7,,105,
Zuma,(1985),"
Action, Drama, Fantasy            ",141 min,5.9,,47,
Verführung: Die grausame Frau,(1985),"
Drama            ",84 min,5.4,,155,
Vellai Manasu,(1985),"
Family            ",,6.8,,5,
A Banda do Paraíso,(1985),"
Drama            ",92 min,6.9,,163,
Kabhi Ajnabi Thé,(1985),"
Romance, Sport            ",,5.0,,10,
Taraj,(1985),"
Action, Drama, Thriller            ",110 min,6.1,,134,
Sword of Heaven,(1985),"
Action, Crime, Fantasy            ",85 min,6.2,,63,
Yaathra,(1985),"
Drama, Romance            ",124 min,7.8,,378,
P.R.O.F.S.,(1985),"
Comedy            ",90 min,5.6,,816,
Dead End,(1985),"
Comedy, Horror, Thriller            ",88 min,6.8,,96,
Hodja fra Pjort,(1985),"
Family, Fantasy            ",76 min,5.6,,288,
Gipgo puleun bam,(1985),"
Drama            ",93 min,6.0,,37,
Sanchalanam,(1985),,119 min,8.5,,41,
A Guerra que Não era Sua,(1985),"
Drama, War            ",105 min,6.1,,148,
Maa Kasam,(1985),"
Action            ",137 min,4.5,,23,
Piya Milan,(1985),"
Drama            ",132 min,,,,
Bits and Pieces,(1985),"
Drama, Horror            ",85 min,4.1,,103,
Bloodstream,(1985),"
Horror            ",77 min,4.1,,45,
Haveli,(1985),"
Horror, Crime, Thriller            ",,5.5,,25,
Crime na Sociedade,(1985),"
Drama, Horror, Thriller            ",102 min,5.9,,73,
De prooi,(1985),"
Mystery, Thriller            ",97 min,5.1,,276,
Mystère Alexina,(1985),"
Drama            ",86 min,6.4,,74,
Aandhi-Toofan,(1985),"
Drama            ",144 min,6.5,,36,
Aram + Aram = Kinnaram,(1985),"
Comedy            ",144 min,7.2,,333,
Bettada Hoovu,(1985),"
Comedy            ",,8.7,,93,
Keriz,(1985),"
Comedy, Romance            ",89 min,6.7,,"1,343",
Una novia para David,(1985),"
Comedy, Romance            ",103 min,7.9,,51,
Dhoomketu,(1985),"
Drama            ",113 min,,,,
Pataal Bhairavi,(1985),"
Fantasy, Drama            ",148 min,5.6,,66,
Sno-Line,(1985),"
Action, Drama            ",89 min,6.4,,51,
Bomba Queen,(1985),"
Drama            ",,,,,
Saban Pabucu Yarim,(1985),"
Comedy            ",93 min,6.6,,"2,421",
Faasle,(1985),"
Drama, Romance            ",146 min,4.3,,47,
Papa Was a Preacher,(1985),"
Drama            ",90 min,8.3,,32,
Victims!,(1985),"
Thriller            ",85 min,4.0,,123,
Virgin Forest,(1985),"
Drama, War            ",120 min,7.5,,18,
Buamama,(1985),"
Biography, Drama, History            ",178 min,8.7,,67,
Svindlande affärer,(1985),"
Comedy, Crime            ",100 min,4.8,,191,
Burke e Wills,(1985),"
Adventure, Drama, History            ",140 min,6.3,,193,
Pizzaiolo et Mozzarel,(1985),"
Comedy            ",79 min,4.4,,87,
Came a Hot Friday,(1985),"
Adventure, Comedy            ",101 min,7.0,$0.01M,179,
Bala ko ang hahatol,(1985),"
Action            ",,,,,
De tripas corazón,(1985),"
Drama            ",89 min,6.4,,25,
Bhaiya Dooj,(1985),"
Drama            ",,,,,
O Cuko na Floresta Negra,(1985),"
Drama, War            ",70 min,6.8,,78,
Hoh bit yau ngo?,(1985),"
Drama            ",91 min,6.9,,106,
Parker,(1985),"
Crime, Drama            ",97 min,6.2,,43,
Joan Lui - Ma un giorno nel paese arrivo io di lunedì,(1985),"
Comedy, Drama, Musical            ",163 min,4.8,,305,
Diary of a Killer,(1985),"
Action, Crime, Drama            ",,6.4,,5,
La casa que arde de noche,(1985),"
Drama            ",103 min,5.4,,27,
Srivari Sobhanam,(1985),"
Comedy            ",,7.6,,12,
Den gneva,(1985),"
Adventure, Horror, Mystery            ",84 min,6.2,,367,
Der Formel Eins Film,(1985),"
Comedy, Music            ",97 min,4.8,,118,
Paayum Puli,(1985),"
Action            ",130 min,6.7,,121,
Sabishinbô,(1985),"
Comedy, Fantasy, Romance            ",112 min,7.6,,66,
Meraa Ghar Mere Bachche,(1985),"
Drama, Family            ",150 min,4.8,,19,
Mexicano ¡Tú puedes!,(1985),"
Drama            ",110 min,8.3,,24,
Big Magnum Kuroiwa Sensei,(1985),"
Comedy            ",102 min,6.2,,9,
Epic,(1985),"
Animation, Adventure, Fantasy            ",70 min,5.6,,39,
Um Inesperado Amante,(1985),"
Comedy            ",91 min,6.5,$0.00M,124,
El ratero de la vecindad II,(1985),"
Comedy, Crime, Drama            ",90 min,6.2,,8,
Yasha,(1985),"
Crime, Drama            ",127 min,6.8,,146,
Boeing Boeing,(1985),"
Comedy            ",110 min,7.3,,862,
Lune de miel,(1985),"
Thriller            ",101 min,4.6,$0.11M,94,
Hum Dono,(1985),"
Comedy, Family, Musical            ",156 min,6.5,,46,
Los motivos de Luz,(1985),"
Drama            ",96 min,7.3,,90,
Casatorie cu repetitie,(1985),"
Comedy            ",79 min,7.3,,249,
Atrapados en el miedo,(1985),"
Drama, Horror            ",83 min,4.1,,35,
La nuit porte jarretelles,(1985),"
Comedy, Romance            ",85 min,5.1,,55,
Night Magic,(1985),"
Fantasy, Musical            ",95 min,6.4,,34,
Faa gai si doi,(1985),"
Drama            ",96 min,6.6,,59,
Ram Tere Kitne Nam,(1985),"
Drama            ",157 min,5.9,,45,
Warming Up,(1985),"
Comedy, Family            ",94 min,7.5,,66,
Le matou,(1985),"
Drama            ",141 min,6.4,,284,
The Sex O'Clock News,(1985),"
Comedy            ",77 min,4.2,,68,
Shokutaku no nai ie,(1985),"
Drama            ",143 min,7.2,,29,
As Duas Vidas de Mattia Pascal,(1985),"
Comedy            ",125 min,6.9,,181,
Kurbagalar,(1985),"
Drama            ",136 min,7.1,,398,
Debeli i mrsavi,(1985),"
Comedy            ",95 min,5.1,,93,
Mera Jawab,(1985),"
Action            ",,5.7,,28,
Mania,(1985),"
Adventure            ",92 min,7.3,,92,
Zina,(1985),"
Biography, Drama            ",92 min,6.9,,66,
Bi bappu haisukuru,(1985),"
Action, Comedy            ",90 min,6.9,,37,
Guerra Nuclear - O Primeiro Ataque,(1985),"
Drama            ",92 min,4.5,,39,
Liang zhi lao hu,(1985),"
Family, Comedy, Fantasy            ",91 min,5.0,,81,
Tranches de vie,(1985),"
Comedy, Sci-Fi            ",91 min,4.6,,156,
Ucha Dar Babe Nanak Da,(1985),"
Drama, Musical            ",155 min,7.9,,85,
Padikkathavan,(1985),"
Drama            ",129 min,7.0,,273,
Les enfants,(1985),"
Comedy            ",84 min,6.8,,139,
Aan Paavam,(1985),"
Comedy            ",136 min,7.7,,268,
Jian dong xiao xiong,(1985),"
Action, Thriller            ",95 min,7.0,,127,
Jawaab,(1985),"
Romance, Thriller            ",,6.4,,25,
Fright Show,(1985),"
Horror, Comedy, Sci-Fi            ",58 min,5.2,,74,
Racolarea,(1985),"
Action            ",89 min,6.0,,82,
Terror in the Swamp,(1985),"
Horror, Sci-Fi            ",87 min,4.1,,148,
Piya Ke Gaon,(1985),"
Drama            ",,8.7,,12,
"20,000 Leagues Under the Sea",(1985),"
Animation, Action, Adventure            ",50 min,6.1,,120,
Hei pao shi jian,(1985),"
Comedy            ",96 min,7.1,,236,
Murde Ki Jaan Khatre Mein,(1985),"
Comedy            ",,,,,
A Vingança do Mestre,(1985),"
Action, Drama            ",94 min,6.3,,65,
Xiao nian Su Qi Er,(1985),"
Action, Comedy            ",85 min,5.5,,137,
Masterji,(1985),"
Comedy, Drama            ",178 min,6.6,,73,
Kusume Rumal,(1985),"
Drama, Musical, Romance            ",,6.9,,111,
Um Romance em Paris,(1985),"
Comedy, Drama, Romance            ",100 min,6.5,$0.03M,88,
The Naked Country,(1985),"
Action, Drama, Romance            ",90 min,5.3,,86,
Le téléphone sonne toujours deux fois,(1985),"
Comedy            ",90 min,6.0,,441,
Ankahee,(1985),"
Drama            ",135 min,7.6,,92,
Salma,(1985),"
Drama, Musical, Romance            ",,6.9,,23,
Les rois du gag,(1985),"
Comedy            ",98 min,5.1,,600,
Meru Malan,(1985),"
Romance            ",143 min,6.8,,8,
Kab Tak Pukaroon,(1985),"
Thriller            ",,,,,
Tulsi,(1985),"
Drama            ",135 min,7.3,,6,
Vingança Cega,(1985),"
Action, Adventure            ",82 min,3.5,,76,
Jhoothi,(1985),"
Comedy            ",136 min,6.7,,115,
Partida,(1985),"
Action, Sport            ",,6.2,,5,
Kan,(1985),"
Drama            ",84 min,5.7,,120,
Aar Paar,(1985),"
Action            ",125 min,6.5,,36,
Cheekh,(1985),"
Horror            ",131 min,6.1,,27,
Akhalgazrda kompozitoris mogzauroba,(1985),"
Comedy, Drama            ",105 min,7.4,,70,
Ladies Tailor,(1985),"
Comedy            ",,7.1,,185,
Mulher,(1985),"
Drama            ",92 min,6.7,,87,
El embustero,(1985),"
Comedy, Drama            ",87 min,6.7,,13,
The Fix,(1985),"
Crime, Drama            ",95 min,5.4,,22,
Hum Naujawan,(1985),"
Drama, Thriller            ",137 min,5.2,,66,
Les nanas,(1985),"
Comedy            ",88 min,5.2,,93,
Brigade des moeurs,(1985),"
Thriller            ",96 min,5.7,,98,
Hoogvlieger,(1985),"
Drama            ",60 min,,,,
Chinna Veedu,(I) (1985),"
Comedy, Romance            ",143 min,6.7,,132,
Zamana,(1985),"
Action, Crime, Drama            ",154 min,6.5,,34,
Historias violentas,(1985),"
Crime, Drama, Fantasy            ",95 min,7.3,,75,
Sorekara,(1985),"
Drama            ",130 min,7.1,,241,
Rainy Day Friends,(1985),"
Drama            ",101 min,7.1,,23,
Palace,(1985),"
Comedy, Romance, War            ",90 min,4.9,,64,
Telefonema na Madrugada,(1985),"
Drama, Romance            ",106 min,4.0,,28,
I Was a Teenage TV Terrorist,(1985),"
Comedy            ",85 min,5.6,,57,
Hors-la-loi,(1985),"
Action, Drama            ",107 min,5.7,,63,
Bhavani Junction,(1985),"
Action, Crime, Thriller            ",128 min,5.9,,39,
Sac de noeuds,(1985),"
Comedy            ",90 min,5.1,,214,
Uno Koichiro no momosaguri,(1985),"
Comedy            ",62 min,,,,
"Bairoletto, la aventura de un rebelde",(1985),"
Action, Drama, History            ",90 min,6.3,,20,
Anveshana,(1985),"
Mystery, Thriller            ",113 min,7.6,,270,
Reel Horror,(1985),"
Horror            ",84 min,1.5,,156,
"Partir, revenir",(1985),"
Drama            ",114 min,6.3,,214,
Yaadon Ki Kasam,(1985),"
Action            ",137 min,5.8,,29,
Zahn um Zahn,(1985),"
Action, Crime, Thriller            ",95 min,6.5,,322,
Phoolan Devi,(1985),"
Action            ",,,,,
Star Worms II: Attack of the Pleasure Pods,(1985),"
Sci-Fi            ",90 min,2.2,,113,
Lei ting chu chuan,(1985),"
Action, Crime            ",88 min,5.6,,70,
Prisioneiro de um Sonho,(1985),"
Comedy, Drama, Romance            ",86 min,6.7,,61,
Do-re-mi-fa-musume no chi wa sawagu,(1985),"
Comedy, Musical            ",83 min,5.8,,115,
Die Nacht,(1985),,367 min,8.5,,31,
Christmas Present,(1985),"
Comedy, Family, Drama            ",70 min,5.4,,15,
Fury to Freedom,(1985),"
Biography, Drama            ",78 min,5.8,,79,
À nous les garçons,(1985),"
Comedy            ",102 min,4.4,,147,
Elle a passé tant d'heures sous les sunlights...,(1985),"
Drama, Fantasy            ",130 min,6.9,,196,
Kesempatan dalam kesempitan,(1985),,92 min,6.9,,29,
Mei gui di gu shi,(1985),"
Drama, Romance            ",92 min,7.1,,63,
Sarfarosh,(1985),"
Drama            ",157 min,5.4,,30,
Blues metropolitano,(1985),"
Musical, Drama, Comedy            ",116 min,4.8,,26,
"Marbella, un golpe de cinco estrellas",(1985),"
Comedy, Thriller            ",112 min,4.3,,49,
Working Boys,(1985),"
Comedy            ",114 min,7.1,,17,
Father Guido Sarducci Goes to College,(1985),"
Comedy            ",59 min,7.4,,26,
Na istarski nacin,(1985),"
Drama            ",115 min,8.5,,11,
Shovrim,(1985),"
Comedy, Music            ",90 min,6.7,,14,
Das Wunder,(1985),"
Drama            ",102 min,5.9,,30,
Od petka do petka,(1985),"
Comedy, Drama            ",91 min,8.5,,38,
Sen Dul Saban,(1985),"
Comedy            ",94 min,6.6,,"2,022",
Rouge baiser,(1985),"
Drama, Romance            ",112 min,6.6,,261,
Reefer Madness II: The True Story,(1985),"
Comedy            ",78 min,7.0,,32,
De todas... todas!,(1985),"
Comedy            ",90 min,5.7,,18,
Wafadaar,(1985),"
Comedy, Drama            ",190 min,5.0,,29,
Juego sucio en Casablanca,(1985),"
Action, Thriller            ",98 min,5.5,,53,
Tutta colpa del paradiso,(1985),"
Comedy, Romance            ",102 min,6.7,,353,
French Taboo,(1985),,,6.5,,6,
Ali Setan,(1985),"
Comedy, Drama            ",,7.7,,43,
Rosso,(1985),"
Drama, Crime            ",76 min,6.6,,574,
Rescuers,(1985),,,,,,
Rumburak,(1985),"
Comedy, Family, Fantasy            ",90 min,6.2,,215,
Fuga scabrosamente pericolosa,(1985),"
Action, Adventure            ",85 min,5.4,,31,
Drei und eine halbe Portion,(1985),"
Comedy, Crime            ",85 min,3.1,,32,
Spécial police,(1985),"
Crime            ",88 min,5.0,,106,
Divino Amadeus,(1985),"
Mystery            ",92 min,6.7,,71,
Yuki no dansho - jonetsu,(1985),"
Drama            ",100 min,7.2,,53,
Uma Dupla Irreverente,(1985),"
Comedy            ",99 min,5.5,,133,
The Silent One,(1985),"
Adventure, Drama, Family            ",95 min,6.5,,115,
Le neveu de Beethoven,(1985),"
Drama            ",103 min,5.6,,123,
Adieu blaireau,(1985),"
Crime, Drama, Thriller            ",88 min,4.7,,62,
A Strange Love Affair,(1985),"
Romance            ",92 min,6.0,,28,
Urusei Yatsura 3: Rimenbâ mai rabu,(1985),"
Animation, Comedy, Romance            ",93 min,6.7,,258,
V Madonna: daisenso,(1985),"
Action            ",107 min,6.1,,53,
Naked Paradise,(1985),"
Drama            ",,,,,
Novembermond,(1985),"
Drama, Romance, War            ",108 min,5.7,,183,
Boetie op Manoeuvres,(1985),"
Action, Comedy            ",85 min,5.6,,25,
El elegido,(1985),"
Thriller            ",,6.5,,15,
Zulm Ka Badla,(1985),"
Action, Crime, Drama            ",,5.7,,9,
Jaka Sembung & Bergola Ijo,(1985),"
Action, Adventure, Fantasy            ",94 min,5.8,,43,
Extramuros,(1985),"
Drama, Romance            ",118 min,6.1,,181,
"Liberdade, Igualdade, Revolução",(1985),"
Comedy            ",113 min,4.5,,176,
Kingpin,(1985),"
Drama            ",87 min,7.1,,22,
Wo zhe yang guo le yi sheng,(1985),"
Drama            ",152 min,7.1,,125,
Taboo X tôsaku,(1985),,80 min,,,,
Escalier C,(1985),"
Comedy, Drama            ",102 min,6.4,,276,
Festa de Formatura,(1985),"
Comedy, Drama, Romance            ",94 min,7.1,,179,
Milan Tithi,(1985),"
Romance            ",155 min,6.3,,6,
Walter og Carlo - op på fars hat,(1985),"
Comedy            ",86 min,5.6,,749,
White Slavery,(1985),"
Drama            ",,7.4,,8,
The Empty Beach,(1985),"
Thriller            ",85 min,5.9,,76,
O Tira e a Garota,(1985),"
Action, Romance, Thriller            ",89 min,5.9,,104,
Baadal,(1985),"
Drama, Family            ",,5.8,,20,
La hora Texaco,(1985),,,5.6,,11,
Luces de bohemia,(1985),"
Drama            ",94 min,6.9,,81,
Reijo niku-dorei,(1985),,67 min,7.6,,5,
Kid Colter,(1985),"
Action, Adventure, Family            ",101 min,5.6,,204,
Ek Se Bhale Do,(1985),"
Action, Comedy, Drama            ",,6.5,,15,
Chikatetsu renzoku reipu,(1985),"
Crime            ",62 min,6.8,,46,
Hoshiyar,(1985),"
Comedy            ",147 min,4.6,,27,
Deadly Passion,(1985),"
Crime, Drama, Thriller            ",100 min,3.8,,53,
Ji yung sam bo,(1985),"
Action, Comedy            ",92 min,5.7,,66,
Screamplay,(1985),"
Comedy, Horror, Mystery            ",92 min,6.4,,262,
Wei ni zhong qing,(1985),"
Romance            ",88 min,6.4,,87,
Magdalena ... sino ka?,(1985),"
Drama            ",,,,,
Nadzór,(1985),"
Drama            ",118 min,7.2,,96,
Mahananda,(1985),"
Drama            ",,,,,
Aghaat,(1985),"
Drama, Crime            ",138 min,7.1,,110,
Bepanaah,(1985),"
Drama, Family            ",156 min,6.4,,37,
Ameer Aadmi Gharib Aadmi,(1985),"
Drama            ",,5.5,,17,
Marie Ward - Zwischen Galgen und Glorie,(1985),"
Drama            ",107 min,7.2,,16,
Bahu Ki Awaaz,(1985),"
Drama            ",147 min,6.5,,13,
De flyvende djævle,(1985),"
Drama            ",115 min,4.6,,27,
Sorte de Principiante,(1985),"
Comedy            ",84 min,4.8,,43,
Drôle de samedi,(1985),"
Comedy            ",80 min,7.0,,139,
Ninja - A Morte Negra,(1985),"
Action, Crime, Drama            ",90 min,6.3,,277,
Ek Chitthi Pyar Bhari,(1985),"
Drama            ",,6.6,,13,
Mahaguru,(1985),"
Action, Comedy, Crime            ",92 min,5.3,,19,
Bangunnya Nyi Roro Kidul,(1985),"
Horror            ",100 min,,,,
Karimpin Poovinakkare,(1985),"
Action, Crime, Drama            ",127 min,7.2,,62,
Arma Final,(1985),"
Action, Crime            ",85 min,5.9,,34,
Enemigos a muerte,(1985),"
Action, Crime, Drama            ",90 min,5.1,,9,
Room 69,(1985),"
Drama            ",,7.6,,5,
Viaje al paraíso,(1985),"
Comedy, Crime, Drama            ",92 min,6.6,,24,
"Skalpel, prosím",(1985),"
Drama            ",114 min,7.7,,79,
O Garoto da Guerra,(1985),"
Drama            ",86 min,5.1,,50,
Tacos altos,(1985),"
Drama            ",87 min,5.8,,47,
Zoj taht al-talab,(1985),"
Comedy, Drama            ",109 min,5.3,,254,
Sé infiel y no mires con quién,(1985),"
Comedy, Romance            ",94 min,6.2,,327,
Pas în doi,(1985),"
Drama, Romance            ",110 min,7.4,,213,
Do Dilon Ki Dastaan,(1985),"
Romance            ",,5.2,,17,
Chyornaya strela,(1985),"
Adventure, History, War            ",91 min,6.4,,79,
Banot,(1985),"
Comedy            ",96 min,6.3,,37,
Ha-Me'ahev,(1985),"
Drama            ",90 min,6.1,,43,
Xiao jiang,(1985),"
Drama            ",91 min,5.5,,55,
Signé Charlotte,(1985),"
Drama            ",88 min,5.5,$0.37M,103,
Taulanti kërkon një motër,(1985),"
Drama            ",72 min,6.1,,36,
Pismak,(1985),"
Drama            ",120 min,6.7,,40,
Naan Sigappu Manithan,(1985),"
Action, Crime, Drama            ",147 min,6.8,,219,
El rey del masaje,(1985),"
Comedy            ",90 min,,,,
Hitozuma korekutâ,(1985),,63 min,5.8,,58,
Biruma no tategoto,(1985),"
Drama, War            ",133 min,6.2,,144,
The Revenge of the Teenage Vixens from Outer Space,(1985),"
Comedy, Sci-Fi            ",83 min,4.1,,114,
Adjø solidaritet,(1985),"
Drama            ",141 min,5.1,,165,
È arrivato mio fratello,(1985),"
Comedy            ",89 min,6.1,,482,
Segreti segreti,(1985),"
Drama            ",92 min,6.8,,67,
Al Ens Wa Al Jinn,(1985),"
Horror            ",133 min,5.0,,312,
Coconuts,(1985),"
Action, Comedy            ",92 min,4.0,,47,
Telephone,(1985),"
Thriller            ",116 min,6.2,,24,
Bond 303,(1985),"
Action, Adventure, Crime            ",,4.9,,26,
Noe helt annet,(1985),"
Comedy, Horror            ",75 min,6.4,,290,
Damul,(1985),"
Drama            ",106 min,6.9,,101,
Plataforma da Violência,(1985),"
Thriller            ",92 min,3.6,,20,
Opasno dlya zhizni!,(1985),"
Adventure, Comedy, Romance            ",93 min,6.4,,432,
Kapone oi ni naku,(1985),"
Action, Comedy            ",130 min,6.2,,48,
"Bacanales romanas, II Parte",(1985),"
Comedy            ",90 min,,,,
KGB: The Secret War,(1985),"
Drama            ",89 min,3.4,,163,
It Don't Pay to Be an Honest Citizen,(1985),"
Drama            ",,6.4,,46,
Uyarntha Ullam,(1985),"
Action, Drama, Romance            ",,7.3,,54,
Didi und die Rache der Enterbten,(1985),"
Comedy            ",91 min,6.5,,798,
"Oro blanco, droga maldita",(1985),"
Action, Crime, Drama            ",90 min,7.0,,5,
Blanche et Marie,(1985),"
Drama, War            ",92 min,6.2,,91,
Cameroon Connection,(1985),"
Action, Crime            ",90 min,4.4,,18,
Lut Gayee Pyar Mein,(1985),"
Romance            ",,,,,
Loft,(1985),"
Crime, Drama, Horror            ",85 min,5.2,,109,
Deilig er fjorden,(1985),"
Comedy            ",102 min,5.8,,186,
Poove Poochudava,(1985),"
Drama            ",130 min,7.2,,117,
Boris I,(1985),"
Biography, Drama, History            ",263 min,7.2,,153,
Bombs Away,(1985),"
Comedy            ",82 min,4.2,,28,
Uma Jornada pelo Mundo das Fadas,(1985),"
Animation, Family, Fantasy            ",90 min,7.3,,80,
Yan Bibiyan,(1985),"
Family, Fantasy            ",85 min,7.7,,23,
A Mulher e o Estranho,(1985),"
Drama, History            ",98 min,7.1,,105,
Oonche Log,(1985),"
Drama, Family            ",,6.1,,34,
Le mariage du siècle,(1985),"
Comedy            ",100 min,4.5,,224,
Yaar Kasam,(1985),"
Action            ",,6.0,,6,
Das Mal des Todes,(1985),"
Drama            ",65 min,,,,
Tagediebe,(1985),"
Drama            ",100 min,7.8,,10,
Blue Heaven,(1985),"
Drama            ",100 min,5.0,,12,
Luna caliente,(1985),"
Crime            ",90 min,4.0,,20,
Idaya Kovil,(1985),"
Drama, Romance            ",160 min,6.5,,103,
Experienced Movers,(1985),"
Crime            ",144 min,3.5,,8,
Ölüm Yolu,(1985),"
Adventure, Drama            ",89 min,4.1,,53,
Macho Man,(1985),"
Action, Crime            ",85 min,4.2,,276,
The Assam Garden,(1985),"
Drama            ",92 min,6.8,,137,
Sree Raaghavendar,(1985),"
Biography, Drama            ",153 min,6.9,,159,
Rogers Normandin et la 4ième Dimension,(1985),"
Adventure, Comedy, Drama            ",,7.2,,18,
They Don't Cut the Grass Anymore,(1985),"
Horror            ",70 min,4.4,,233,
Smugglarkungen,(1985),"
Comedy, Crime, Romance            ",107 min,4.8,,224,
Katiller de aglar,(1985),"
Adventure, Crime, Drama            ",72 min,5.2,,123,
Crimen en familia,(1985),"
Thriller            ",,5.8,,35,
La fuga del rojo,(1985),"
Action, Drama, Thriller            ",97 min,7.3,,6,
Execution of a Dead Man,(1985),"
Drama, Thriller            ",133 min,7.1,,134,
Oghab-ha,(1985),"
Action, War            ",95 min,5.9,,92,
La carcel de Laredo,(1985),"
Action, Adventure, Drama            ",100 min,6.1,,9,
Da gung wong dai,(1985),"
Comedy, Drama, Romance            ",98 min,6.2,,120,
Tele kizlar,(1985),"
Drama            ",,3.6,,127,
Insaaf Main Karoonga,(1985),"
Crime, Mystery, Thriller            ",,6.8,,32,
Choh dim yuen yeung,(1985),"
Comedy, Romance            ",89 min,6.8,,22,
Más vale pájaro en mano,(1985),"
Comedy            ",89 min,5.3,,10,
La búsqueda,(1985),"
Action, Crime, Drama            ",89 min,6.1,,104,
Hee-Man: Master of None,(1985),"
Action, Comedy, Fantasy            ",,5.7,,11,
Karmyudh,(1985),"
Action            ",130 min,4.6,,12,
The Boy Who Had Everything,(1985),"
Drama            ",94 min,5.8,,40,
Flash back,(1985),,85 min,,,,
Jaanoo,(1985),"
Drama, Family, Romance            ",,5.6,,19,
Awara Baap,(1985),"
Drama, Family            ",,4.9,,67,
No Man's Land,(1985),"
Drama            ",110 min,6.5,,94,
Biddy,(1985),"
History            ",86 min,,,,
Climax,(1985),"
Drama            ",,,,,
Vajrayudham,(1985),"
Action            ",141 min,6.6,,16,
Kara simsek,(1985),"
Action, Adventure            ",72 min,4.6,,47,
The Electric Chair,(1985),"
Drama, Comedy            ",105 min,6.6,,9,
Akkare Ninnoru Maran,(1985),"
Comedy            ",,7.1,,161,
Rockin' Road Trip,(1985),"
Comedy, Music            ",101 min,5.5,,44,
Putri duyung,(1985),,,6.3,,6,
Pink Nights,(1985),"
Comedy, Romance            ",75 min,5.2,,38,
Seitenstechen,(1985),"
Family, Fantasy, Comedy            ",88 min,4.0,,187,
Ee Thanalil Ithiri Neram,(1985),,,6.6,,8,
Derborence,(1985),"
Drama            ",94 min,6.4,,25,
O roz gatos,(1985),"
Comedy            ",98 min,7.1,,632,
Urgence,(1985),"
Crime, Thriller            ",101 min,5.1,,86,
Nobita no uchû shô-sensô,(1985),"
Animation, Adventure, Family            ",98 min,6.8,,164,
Pagal Nilavu,(1985),"
Crime, Drama, Romance            ",145 min,6.6,,124,
Gantian dong,(1985),"
Comedy            ",,6.6,,31,
Nirakkoottu,(1985),"
Crime, Drama, Mystery            ",134 min,7.1,,220,
Tou qing ke,(1985),"
Action            ",91 min,4.6,,103,
Ziua Z,(1985),"
War            ",120 min,6.2,,60,
Diesel,(1985),"
Drama, Sci-Fi            ",79 min,4.3,,46,
Samuel Lount,(1985),"
Biography, Drama            ",97 min,6.3,,27,
Sindhu Bhairavi,(1985),"
Drama            ",159 min,7.2,,243,
Shui er wu shi,(1985),"
Action            ",93 min,4.8,,60,
